TIME	GEO	UNIT	INDX	COICOP	Value	Flag and Footnotes		
2006M02	France	Index	 2015=100	Agricultural commodity price index	Pork	99.2	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	81	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Poultry	76.1	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M02	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	86.6	e
2006M02	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	88.3	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	88.3	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	88.3	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Eggs	72	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	56.9	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Butter	88.7	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M02	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	56.9	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Fruit	78.6	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Vegetables	106.4	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Potatoes	81.6	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Sugar	120.6	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	76.4	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	67.3	e	
2006M02	France	Index	 2015=100	Agricultural commodity price index	Beer	62.5	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Food	77.9	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	62.8	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Bread	59.3	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Meat	89.2	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	90.3	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Pork	99.2	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	79.9	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Poultry	76	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M03	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	83.1	e
2006M03	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	84.8	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	84.8	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	84.8	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Eggs	69.4	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	57.6	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Butter	85.2	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M03	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	57.6	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Fruit	80.7	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Vegetables	107.7	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Potatoes	86	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Sugar	120.1	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	79.2	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	67.5	e	
2006M03	France	Index	 2015=100	Agricultural commodity price index	Beer	62.5	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Food	77.3	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	62.7	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Bread	59.3	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Meat	89.3	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	91.2	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Pork	97.9	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	78.1	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Poultry	75.6	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M04	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	78.5	e
2006M04	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	80	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	80	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	80	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Eggs	67.1	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	59.7	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Butter	80.2	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M04	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	59.7	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Fruit	83.3	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Vegetables	102.3	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Potatoes	92.6	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Sugar	119.7	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	82.9	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	66.7	e	
2006M04	France	Index	 2015=100	Agricultural commodity price index	Beer	62.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Food	77.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	63.7	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Bread	60.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Meat	89.7	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	91.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Pork	99.2	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	76.9	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Poultry	75.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M05	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	77.5	e
2006M05	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	79.1	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	79.1	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	79.1	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Eggs	65.2	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	61.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Butter	79.3	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M05	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	61.5	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Fruit	84.8	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Vegetables	100.1	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Potatoes	97.1	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Sugar	120.2	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	85.3	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	66	e	
2006M05	France	Index	 2015=100	Agricultural commodity price index	Beer	63.4	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Food	78.5	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	66	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Bread	63.2	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Meat	90.4	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	91.1	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Pork	103.5	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	76	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Poultry	75.6	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M06	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	79.9	e
2006M06	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	81.9	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	81.9	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	81.9	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Eggs	63.3	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	63.2	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Butter	82.3	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M06	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	63.2	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Fruit	85.1	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Vegetables	100.3	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Potatoes	99.5	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Sugar	121.9	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	86.6	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	65.4	e	
2006M06	France	Index	 2015=100	Agricultural commodity price index	Beer	65.1	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Food	80.5	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	69.7	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Bread	67.6	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Meat	91.5	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	90	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Pork	111.7	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	75.4	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Poultry	76.1	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M07	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	86.2	e
2006M07	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	89.3	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	89.3	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	89.3	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Eggs	61.4	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	64.8	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Butter	90.1	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M07	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	64.8	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Fruit	84.3	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Vegetables	103	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Potatoes	99.4	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Sugar	124.6	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	86.7	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	64.7	e	
2006M07	France	Index	 2015=100	Agricultural commodity price index	Beer	67.9	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Food	81.9	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	74	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Bread	72.1	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Meat	91.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	88.9	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Pork	113.9	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	75.8	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Poultry	76.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2006M08	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	90.1	e
2006M08	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	93.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	93.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	93.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Eggs	62.7	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	66.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Butter	94.3	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2006M08	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	66.4	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Fruit	83.1	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Vegetables	103.1	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Potatoes	100.1	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Sugar	122.2	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	85.9	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	64.7	e	
2006M08	France	Index	 2015=100	Agricultural commodity price index	Beer	73.6	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Food	82.9	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	79.2	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Bread	76.9	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Meat	90.1	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	87.7	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Pork	110.2	e	
2006M09	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	77.2	e	
